shop_id,time_since_last_purchase_by_december_customers,FIT O ORANGE 200MLs_sold,ORANGE BARLEY 1.5Ls_sold_by_LEMONADE 1.5Ls_sold,time_since_last_purchase_by_FIT O ORANGE 1Ls_sold,weekday_sales_by_NECTO 1.5Ls_sold,time_since_last_purchase_by_BOTTLED DRINKING WATER 1.5Ls_sold,BOTTLED DRINKING WATER 500MLs_sold,quantity_per_shop_by_LEMONADE 500MLs_sold,CREAM SODA 1.5Ls_sold_by_FIT O ORANGE 1Ls_sold,LEMONADE 1.5Ls_sold_by_BOTTLED DRINKING WATER 1.5Ls_sold,ORANGE BARLEY 1.5Ls_sold_by_FIT O ORANGE 1Ls_sold,quantity_per_shop_by_avg_customers_per_month,ORANGE BARLEY 1.5Ls_sold_by_BOTTLED DRINKING WATER 1.5Ls_sold,STRAWBERRY MILK 180MLs_sold_by_ORANGE CRUSH 1.5Ls_sold,FIT O MIXED FRUIT 1Ls_sold_by_GINGER BEER SUGAR FREE 500MLs_sold,november_customers,quantity_per_shop_by_NECTO 1.5Ls_sold,FIT O ORANGE 1Ls_sold,average_price_per_invoice_by_FIT O ORANGE 1Ls_sold,CREAM SODA 1.5Ls_sold_by_GINGER BEER 500MLs_sold,time_since_last_purchase_by_unique_customers,average_price_per_invoice_by_LEMONADE 500MLs_sold,time_since_last_purchase_by_FIT O MANGO 200MLs_sold,avg_customers_per_month_by_time_since_last_purchase,FIT O ORANGE 1Ls_sold_by_NECTO 1.5Ls_sold,STRAWBERRY MILK 180MLs_sold_by_LEMONADE 1.5Ls_sold,quantity_per_shop_by_ORANGE CRUSH 1.5Ls_sold,CREAM SODA 1.5Ls_sold_by_NECTO 500MLs_sold,came_more_than_once_by_CREAM SODA 1.5Ls_sold,avg_customers_per_month_by_FIT O MANGO 200MLs_sold,shop_profile
SHOP089,0.0064796634693752965,340,1.8837209302325582,0.03727320434953734,2567.948717948718,0.05016645113711315,724,93.33333333333333,1.397196261682243,0.8113207547169812,1.1355140186915889,7.127704709376326,1.528301886792453,3.6379310344827585,0.6707317073170732,1431.0,35.8974358974359,214,1.229098612769625,1.834355828220859,0.004077947715133431,4.383785052211663,0.056570678941851,98.49809341408286,1.3717948717948718,1.6356589147286822,96.55172413793103,6.5,2.31438127090301,5.57210401891253,Moderate
SHOP075,0.006160173997261649,360,1.5865384615384615,0.05998524041305138,2127.3469387755104,0.04946151402479675,753,68.41237113402062,2.106382978723404,0.6081871345029239,1.1702127659574468,6.313986679352997,0.9649122807017544,1.64,0.7282608695652174,1895.0,33.857142857142854,141,1.6640374111049665,1.596774193548387,0.0031665739042456924,2.4188585048020648,0.07689017180218403,124.26224614410422,0.7193877551020408,1.1826923076923077,88.48,6.456521739130435,2.9865319865319866,9.554545454545455,High
SHOP020,0.005787279036582995,483,2.069620253164557,0.035606479496264866,2554.65,0.06722503328894806,700,154.19148936170214,2.98728813559322,1.264,1.3855932203389831,7.247,2.616,1.766355140186916,0.7483443708609272,1930.0,36.235,236,1.239703282011472,5.3816793893129775,0.0035576330064007234,6.224893075632071,0.10374233532245072,119.00328804024878,1.18,1.1962025316455696,67.72897196261682,17.625,1.3659574468085107,12.345679012345679,Moderate
SHOP086,0.0048097116055634,364,1.8493975903614457,0.03456980216498694,2264.2355371900826,0.06238159789170575,666,89.47777777777777,2.058333333333333,1.2481203007518797,1.2791666666666666,6.2669260700389104,2.308270676691729,1.3983739837398375,1.1842105263157894,2416.0,33.27685950413223,240,1.0549263300999412,3.4545454545454546,0.0026222353096071,2.81313688026651,0.06056023736932018,154.87987582669726,0.9917355371900827,1.036144578313253,65.47154471544715,14.529411764705882,2.327935222672065,9.379562043795621,High
SHOP026,0.005672030488433967,407,2.3691275167785233,0.0487990209263543,1069.1943127962086,0.15162552930688658,651,91.33823529411765,2.8448275862068964,2.6607142857142856,2.028735632183908,6.986501687289089,6.303571428571429,2.611111111111111,0.6904761904761905,1569.0,14.718009478672986,174,1.5369143685093523,5.15625,0.004014671225146879,3.932692648832754,0.05209220638764201,104.69872766524274,0.41232227488151657,2.208053691275168,49.29365079365079,11.0,1.7252525252525253,5.45398773006135,Moderate
SHOP068,0.005683465475148732,435,1.3760330578512396,0.053103790911972516,1428.8760806916428,0.11697186376556108,583,115.11864406779661,4.411042944785276,3.27027027027027,2.042944785276074,6.940054495912807,4.5,1.9234972677595628,1.4057971014492754,1724.0,19.57348703170029,163,1.7161008087005019,8.07865168539326,0.003675549010043108,4.741092064714946,0.06607570930268336,113.06330257104959,0.4697406340057637,1.4545454545454546,37.114754098360656,17.11904761904762,1.3004172461752435,7.470737913486005,Low
SHOP090,0.01274561514040806,184,2.5681818181818183,0.10241476636351418,1977.9565217391305,0.15272377440173168,347,152.04545454545453,3.235294117647059,0.7719298245614035,1.3294117647058823,6.141370869033048,1.9824561403508771,3.5416666666666665,2.588235294117647,1032.0,29.08695652173913,85,2.9415834455123187,4.741379310344827,0.006326493561699641,11.36520876675214,0.12992918120744337,62.56757072032662,0.7391304347826086,3.8636363636363638,69.6875,10.576923076923077,1.6763636363636363,8.129353233830845,Moderate
SHOP022,0.00800274617800966,406,2.0933333333333333,0.06299761791329204,2823.146551724138,0.057063059704068886,742,81.47692307692307,1.824,0.5434782608695652,1.256,7.519167061050639,1.1376811594202898,4.533333333333333,0.59375,1409.0,45.6551724137931,125,2.088803986710963,1.982608695652174,0.004492129058278098,4.016930743674929,0.07499716418249053,89.4425353419243,1.0775862068965518,2.72,117.68888888888888,3.9310344827586206,2.8289473684210527,6.707936507936508,High
SHOP052,0.006483904819703636,327,3.7111111111111112,0.037785514294134986,1182.7162162162163,0.039487564487564485,701,117.5925925925926,2.2543103448275863,0.40540540540540543,1.4396551724137931,6.446700507614213,1.5045045045045045,3.0444444444444443,1.475,1717.0,17.16216216216216,232,1.156338460918533,4.184,0.0035534006146085593,4.967972646909253,0.08429076265614727,112.36289182469653,0.6270270270270271,3.0444444444444443,70.55555555555556,15.382352941176471,1.6405353728489485,9.471153846153847,Low
SHOP039,0.005876388292399729,514,0.9631901840490797,0.042376635160140314,2577.603550295858,0.04152054152054152,1198,71.93,1.7835051546391754,0.8232323232323232,0.8092783505154639,7.2681037386325364,0.7929292929292929,2.1779661016949152,0.5118110236220472,1849.0,42.562130177514796,194,1.2787824600300248,1.5043478260869565,0.003329715358876963,2.480837972458248,0.054085968559652774,120.38177526763887,1.1479289940828403,1.5766871165644172,60.95762711864407,6.653846153846154,2.540462427745665,6.510964912280701,Moderate
SHOP003,0.00817122907214727,263,1.1904761904761905,0.06835297969875573,1526.219512195122,0.07554803019336159,467,72.44444444444444,3.9126984126984126,1.4736842105263157,1.5873015873015872,6.355808285946385,1.7543859649122806,1.4189189189189189,1.2096774193548387,1499.0,21.203252032520325,126,2.1054860730479845,5.189473684210526,0.004172710969982181,3.684600627833973,0.1794265717092338,95.28812850489497,0.5121951219512195,0.625,70.48648648648648,23.476190476190474,1.432048681541582,17.09722222222222,High
SHOP037,0.006385971777580617,438,2.2527472527472527,0.062127089774137015,2186.698113207547,0.06678662150719729,771,96.16666666666667,2.8372093023255816,0.7583333333333333,1.5891472868217054,6.764361078546307,1.7083333333333333,4.12,1.0,1603.0,36.289308176100626,129,1.8648336833372223,3.2972972972972974,0.0037643938848584664,4.009392419175028,0.1214302209221769,106.43349181193872,0.8113207547169812,3.3956043956043955,76.93333333333334,9.891891891891891,2.139344262295082,12.924242424242424,Low
SHOP059,0.005967092309105619,323,2.7169811320754715,0.05958252172351389,1680.1811594202898,0.08557064290079122,805,84.975,4.022222222222222,1.127659574468085,2.1333333333333333,6.693140794223827,3.0638297872340425,2.295918367346939,0.975,2084.0,24.630434782608695,135,1.86516091209232,3.138728323699422,0.003251269374565228,3.14745903915579,0.05434892184239442,126.26952623850376,0.4891304347826087,2.1226415094339623,69.36734693877551,8.901639344262295,1.7771639042357275,6.862612612612613,High
SHOP043,0.004252642874226064,668,1.757396449704142,0.03505704318111999,2033.961937716263,0.044583413610772164,1113,104.6086956521739,2.3675213675213675,0.9184782608695652,1.2692307692307692,6.79181369089626,1.6141304347826086,1.661764705882353,0.8288288288288288,2859.0,33.30103806228374,234,1.065611918500005,2.462222222222222,0.0023431442743165032,2.7103607492282737,0.10004083054124485,172.73434967889082,0.8096885813148789,1.3372781065088757,70.76470588235294,8.65625,2.3537906137184117,17.28048780487805,High
SHOP028,0.007444735896905645,393,2.466019417475728,0.08834926375613536,1258.1448763250883,0.1332035053554041,525,81.8923076923077,4.663265306122449,1.5846153846153845,2.5918367346938775,6.499389499389499,3.9076923076923076,2.4625,0.6865671641791045,1496.0,18.809187279151942,98,2.6209726904557367,3.5703125,0.004252567705354256,3.9516203640717262,0.09620253164556962,94.59210526315789,0.3462897526501767,1.912621359223301,66.5375,16.321428571428573,1.5798687089715535,9.1,Low
SHOP099,0.00629645824223874,357,2.954954954954955,0.06712753002056178,905.9691629955947,0.06942248831186304,636,135.70454545454547,4.231404958677686,0.9487179487179487,2.7107438016528924,6.811026615969582,2.8034188034188032,4.531645569620253,1.1578947368421053,1553.0,13.151982378854626,121,2.27219494017913,8.827586206896552,0.003739609177020246,6.248536085492606,0.08640884183497846,107.9315604364054,0.2665198237885463,3.225225225225225,75.58227848101266,16.516129032258064,1.4921875,9.326241134751772,Low
SHOP033,0.0047683948131223815,413,1.7263157894736842,0.030350923639417746,1683.8461538461538,0.0614022532089759,456,64.26495726495726,1.6425855513307985,1.4615384615384615,1.247148288973384,6.7014260249554365,2.523076923076923,1.5545454545454545,1.4102564102564104,2106.0,25.14715719063545,263,1.0225156585733992,3.130434782608696,0.0028889949030643748,2.2984753692718294,0.04051925338663384,140.5611159153288,0.8795986622073578,0.9,68.35454545454546,4.853932584269663,2.4189814814814814,5.695431472081219,High
SHOP013,0.005964690361880668,385,0.7043010752688172,0.04492157428791378,3956.206896551724,0.06360576890324075,476,58.69,1.3,1.6460176991150441,0.81875,8.065506184150252,1.1592920353982301,5.081081081081081,0.9642857142857143,1547.0,67.45977011494253,160,1.7231281272337384,1.5877862595419847,0.004171475267595011,2.7570050035739815,0.05891354004972299,101.24125743051464,1.839080459770115,1.010752688172043,158.6216216216216,3.8518518518518516,3.3990384615384617,5.96448087431694,Moderate
SHOP058,0.004276437441519618,831,1.1776061776061777,0.022121628840137502,2075.6269113149847,0.01904765560180574,1234,81.10687022900764,1.2939481268011528,0.6426799007444168,0.8789625360230547,9.099343419925777,0.7568238213399504,6.861538461538461,0.5458015267175572,2425.0,32.49235474006116,347,0.9059693552710945,1.3244837758112094,0.002715318432093284,2.399781421977632,0.04264558448626508,152.11509269210103,1.0611620795107033,1.722007722007722,163.46153846153845,7.87719298245614,2.6191536748329622,6.487037037037037,High
SHOP113,0.005834078379061691,469,1.4926108374384237,0.037735879697294486,1830.0925925925926,0.12208666960889392,637,108.59375,2.286363636363636,2.985294117647059,1.3772727272727272,6.99195171026157,4.455882352941177,3.0530973451327434,0.8709677419354839,1885.0,25.74074074074074,220,1.2442745128483812,2.6335078534031413,0.0034094018617678796,4.2771936379163105,0.14824809881079976,119.73172096225848,0.8148148148148148,1.6995073891625616,61.50442477876106,10.934782608695652,1.7495029821073558,17.75,Moderate
SHOP126,0.009215965227414849,271,2.7162162162162162,0.05952503568117947,2631.2916666666665,0.08198731329671889,495,97.59615384615384,1.595890410958904,0.6981132075471698,1.3767123287671232,7.191780821917809,1.8962264150943395,5.586956521739131,0.5742574257425742,1306.0,42.291666666666664,146,1.7158028637245522,1.45625,0.004912750259724252,4.8174465019958586,0.09148058115212845,81.19832735961766,1.2166666666666666,3.472972972972973,110.32608695652173,5.065217391304348,2.5665236051502145,7.428070175438596,Moderate
SHOP040,0.008614246334873898,294,2.6744186046511627,0.059176126996090254,1983.465909090909,0.11186719897891034,340,94.34,2.217391304347826,1.178082191780822,1.6666666666666667,7.040298507462687,3.1506849315068495,2.0579710144927534,3.357142857142857,1277.0,26.801136363636363,138,2.084936646647727,3.731707317073171,0.005094388974086372,5.754425144747725,0.09958909177390798,82.04444444444444,0.7840909090909091,1.6511627906976745,68.3623188405797,8.742857142857142,1.9901960784313726,8.170731707317072,Moderate
SHOP025,0.007832173669049928,185,2.108695652173913,0.08991335372069317,1118.7422360248447,0.1998074527126515,396,136.25714285714287,5.73,3.066666666666667,2.91,6.642061281337047,6.466666666666667,1.5957446808510638,1.3235294117647058,1140.0,14.81055900621118,100,2.79337899543379,6.662790697674419,0.005393722478745841,7.981082844096544,0.16650621059387624,79.85465676548948,0.3105590062111801,1.0869565217391304,50.734042553191486,16.37142857142857,1.2076788830715532,13.296296296296296,Low
SHOP082,0.004508147897347153,452,1.6262135922330097,0.04342443001660879,1692.1692307692308,0.06478644800865022,746,89.49462365591398,3.6594594594594594,1.6612903225806452,1.8108108108108107,6.672634954569749,2.7016129032258065,2.1414141414141414,0.8977272727272727,2494.0,25.60923076923077,185,1.433965018123434,4.284810126582278,0.0026716061034494933,2.8525110575573684,0.039769898777587256,155.26611033843298,0.5692307692307692,1.029126213592233,84.07070707070707,16.11904761904762,1.740029542097489,6.1749174917491745,High
SHOP111,0.004820187021687626,421,1.3,0.01999031876507,2839.186046511628,0.0463305034908093,777,66.3768115942029,1.0101522842639594,1.3529411764705883,0.7588832487309645,7.502047502047502,1.7588235294117647,2.6,0.9375,2601.0,42.604651162790695,394,0.7005910775962993,1.9702970297029703,0.0026617727588501457,2.000238294006826,0.04832015701495448,155.02427990235964,1.8325581395348838,1.017391304347826,101.77777777777777,6.982456140350878,2.9547738693467336,7.49079754601227,High
SHOP072,0.006813969721038823,458,0.9064039408866995,0.03713760986488259,1776.244635193133,0.04046598056032018,840,86.88311688311688,1.6536796536796536,0.9575471698113207,0.7965367965367965,6.69,0.8679245283018868,2.5035971223021583,0.8229166666666666,1872.0,28.71244635193133,231,1.1332977418768304,2.9160305343511452,0.0033563332859107503,3.399893225630491,0.10092691622103386,116.56658424584953,0.9914163090128756,1.7142857142857142,48.1294964028777,7.958333333333333,2.180628272251309,11.764705882352942,High
SHOP078,0.006032663914383139,239,2.298076923076923,0.042774315493440254,1072.109557109557,0.05190298038533299,438,81.22368421052632,2.7035175879396984,1.2682926829268293,2.4020100502512562,6.985665786495662,2.9146341463414633,3.0,1.507936507936508,1649.0,14.389277389277389,199,1.4789038069604992,3.6598639455782314,0.004106169215241008,3.8723928629623594,0.12336360555354507,103.81314024958093,0.46386946386946387,1.6298076923076923,54.6283185840708,10.549019607843137,1.5780669144981412,12.806763285024154,Moderate
SHOP112,0.010334814446316249,164,0.6938775510204082,0.04981380563124432,2400.05376344086,0.2019478606672067,337,114.8,1.56,2.6486486486486487,0.4533333333333333,6.63157894736842,1.837837837837838,2.245614035087719,0.859375,967.0,37.03225806451613,150,1.8159611508154663,3.0789473684210527,0.005712592388904166,9.079805754077332,0.1737690894113174,69.50326678214363,1.6129032258064515,1.3061224489795917,60.421052631578945,13.764705882352942,2.0213675213675213,12.077519379844961,Moderate
SHOP094,0.005185970093494198,304,1.7,0.059716058613892155,1582.7659574468084,0.13336586423769248,511,98.08823529411765,3.611940298507463,2.5,1.9029850746268657,6.817717206132879,4.25,2.0288461538461537,1.537313432835821,2008.0,23.652482269503547,134,1.9423647889584335,4.888888888888889,0.0035406866611776763,3.8276012017710306,0.0833536651485578,122.26183700571862,0.475177304964539,1.4066666666666667,64.13461538461539,23.047619047619047,2.09297520661157,10.190972222222223,Low
SHOP018,0.004630247250316014,608,1.2727272727272727,0.021561560083896644,3096.410891089109,0.036298589682523245,1033,69.12230215827338,1.2425068119891007,1.0091743119266054,0.7629427792915532,8.637698531615223,1.2844036697247707,4.877049180327869,0.738255033557047,2373.0,47.56435643564357,367,0.803512873493199,1.3179190751445087,0.00294495442902496,2.1215052127482306,0.03596860250359122,140.56872533637616,1.816831683168317,2.7045454545454546,78.75409836065573,9.91304347826087,2.4714912280701755,5.056060606060606,High
SHOP122,0.007678457165815985,474,1.5737704918032787,0.060734463276836154,1999.789156626506,0.06575761437492035,615,78.97101449275362,2.1875,0.9172932330827067,1.3333333333333333,7.073561228905236,1.443609022556391,2.04,0.9365079365079365,1438.0,32.825301204819276,144,1.766694008992587,2.202797202797203,0.004617614948186064,3.6870135839845295,0.07950693374422188,88.08074935400518,0.8674698795180723,1.2540983606557377,72.65333333333334,6.702127659574468,2.13015873015873,7.003030303030303,Moderate
SHOP017,0.007236073169888309,285,1.65,0.06633067072397617,1788.2038834951456,0.1108309941210741,432,112.04255319148936,2.4015151515151514,1.7721518987341771,1.75,6.3267921505806965,2.9240506329113924,2.095744680851064,0.9433962264150944,1600.0,25.563106796116504,132,1.8593571179778077,3.4835164835164836,0.004356044047544703,5.222024246235545,0.1591936097375428,95.06244225684158,0.6407766990291263,1.4071428571428573,56.02127659574468,15.85,2.4290220820189274,15.133333333333335,High
SHOP045,0.00625257669036646,393,1.6024844720496894,0.04403130321952802,2196.5989847715737,0.058503130151820446,762,84.56164383561644,2.3421052631578947,1.1258741258741258,1.3578947368421053,6.093780848963474,1.8041958041958042,2.117021276595745,1.4727272727272727,1832.0,31.33502538071066,190,1.3050318771777667,3.677685950413223,0.003200439025137844,3.3966583104626804,0.04647748673172402,121.0861036927894,0.9644670050761421,1.236024844720497,65.67021276595744,9.270833333333334,1.8112359550561798,5.627777777777778,High
SHOP007,0.0070398990417302725,190,2.49438202247191,0.0989062359196179,1010.1720183486239,0.11610732042737755,501,78.22535211267606,9.592592592592593,1.289855072463768,2.740740740740741,7.307894736842106,3.217391304347826,1.7567567567567568,0.8032786885245902,1480.0,12.738532110091743,81,3.5504140033936795,6.876106194690266,0.0044831589868433415,4.050472313730817,0.1511585869714915,94.86475713228177,0.18577981651376146,1.4606741573033708,75.05405405405405,15.857142857142858,0.9073359073359073,14.339622641509434,Low
SHOP119,0.007557016766968942,283,2.2988505747126435,0.07605548067307275,1982.5625,0.08459232034045847,418,50.57446808510638,3.4403669724770642,0.8877551020408163,1.834862385321101,7.106128550074739,2.0408163265306123,2.681159420289855,0.4174757281553398,1296.0,29.7125,109,2.32797689488925,2.6595744680851063,0.005210589185018812,2.6994625696056196,0.09314659992544864,80.69917676652183,0.68125,2.1264367816091956,68.89855072463769,7.9787234042553195,1.6746666666666667,7.51685393258427,Moderate
SHOP001,0.012488839354437472,131,2.5357142857142856,0.10615513451271852,1671.4015151515152,0.18520683042644506,353,73.04878048780488,3.182926829268293,1.1914893617021276,1.7317073170731707,6.645710059171598,3.021276595744681,1.8,1.1142857142857143,729.0,22.689393939393938,82,3.356316549502515,3.676056338028169,0.007785975876603683,6.71263309900503,0.17068080451064546,51.77267199158531,0.6212121212121212,1.125,85.57142857142857,26.1,1.5402298850574712,8.836601307189543,Low
SHOP054,0.008381450400108084,283,1.3734939759036144,0.034461405366025794,3566.1111111111113,0.12998600269641308,571,106.59574468085107,1.0930232558139534,1.456140350877193,0.5302325581395348,7.844467640918581,2.0,7.170731707317073,1.7777777777777777,1306.0,55.666666666666664,215,1.3724889555722264,2.1171171171171173,0.004674575491290565,6.278406924426142,0.18071224765111088,86.19911475193234,2.388888888888889,3.5421686746987953,122.1951219512195,9.791666666666666,2.476595744680851,15.577235772357723,High
SHOP102,0.007792436047901142,369,1.7155172413793103,0.0752168191403339,2048.0844155844156,0.0643158308591261,791,62.858823529411765,2.5084745762711864,0.8405797101449275,1.6864406779661016,6.046397585816673,1.4420289855072463,2.5294117647058822,0.7,1565.0,34.6948051948052,118,1.86887224023338,1.9602649006622517,0.003922043596358551,2.594434404088692,0.08965237028847879,99.56151630129287,0.7662337662337663,1.4827586206896552,78.57352941176471,8.969696969696969,2.570945945945946,8.925925925925926,Low
SHOP115,0.011549606938878625,177,1.2830188679245282,0.09473427596294491,1603.4586466165413,0.1243387372013652,474,74.04444444444445,2.7857142857142856,1.65625,1.619047619047619,6.537606278613473,2.125,3.0,0.7111111111111111,981.0,25.05263157894737,84,3.00045199542687,2.6,0.006366143344709898,5.600843724796824,0.1205708966801117,64.04714931091668,0.631578947368421,1.2452830188679245,75.72727272727273,8.357142857142858,2.08974358974359,7.722222222222222,Moderate
SHOP079,0.004712751481860699,301,1.1778656126482214,0.04265894735135047,1617.9874213836479,0.09919490167241736,623,97.41025641025641,2.9689119170984455,3.0481927710843375,1.544041450777202,6.903089036947304,3.5903614457831323,1.2706766917293233,1.2714285714285714,2091.0,23.89308176100629,193,1.4514304794131854,3.23728813559322,0.003115087718051699,3.5913600323941637,0.06748505605582493,133.68675156814297,0.6069182389937107,0.6679841897233202,57.12781954887218,11.01923076923077,1.8603839441535777,9.021857923497269,Low
SHOP049,0.006239926623795067,429,1.8,0.04015646559332232,2661.6666666666665,0.08069905104811889,739,92.578125,1.6794258373205742,1.25,1.1196172248803828,6.9136522753792296,2.25,2.6451612903225805,0.8461538461538461,1675.0,38.72549019607843,209,1.2554299924452281,3.2803738317757007,0.004044675329640657,4.099763569078948,0.13536615014523168,102.11253426599866,1.3660130718954249,1.2615384615384615,95.56451612903226,12.535714285714286,2.2678062678062676,13.82258064516129,Low
SHOP121,0.007137630095403295,201,2.188311688311688,0.03972246313963573,1423.5775862068965,0.03790940465608389,591,162.05,3.791304347826087,0.6390041493775933,1.4652173913043478,6.825552825552826,1.3983402489626555,1.52,1.1746031746031746,1648.0,18.626436781609197,230,1.308147464958886,7.032258064516129,0.003911030189262079,7.521847923513595,0.13240821046545243,103.94585785709765,0.6609195402298851,0.987012987012987,64.82,41.523809523809526,0.9197247706422018,13.76328502415459,High
SHOP010,0.006533479995472808,405,2.4545454545454546,0.06034135452961672,1863.073394495413,0.06599835651676829,585,76.4125,3.3785714285714286,0.859375,1.9285714285714286,6.29557157569516,2.109375,2.8227848101265822,0.9696969696969697,1829.0,28.041284403669724,140,1.7418117960014963,3.784,0.003480753866562151,3.0481706430026185,0.10056892421602787,114.94130915324583,0.6422018348623854,2.0272727272727273,77.37974683544304,11.0,1.8202959830866807,11.55952380952381,Moderate
SHOP124,0.006207392586668341,590,0.6804511278195489,0.028589603848992177,2816.0365853658536,0.05146128692818592,731,56.01587301587302,1.10752688172043,1.7161290322580645,0.6487455197132617,7.5513552068473615,1.167741935483871,3.728395061728395,0.7325581395348837,1874.0,43.03658536585366,279,1.0193694096452972,1.8614457831325302,0.0034969309398811123,2.257175121357444,0.07058849091919307,117.17755009307712,1.701219512195122,1.1353383458646618,87.1358024691358,6.3061224489795915,2.838187702265372,8.271386430678465,High
SHOP012,0.010995991943494298,154,1.6666666666666667,0.13211126552401123,2205.8571428571427,0.09908344914300841,198,63.75,3.4782608695652173,0.782608695652174,1.7391304347826086,5.984354628422425,1.3043478260869565,2.576923076923077,0.6231884057971014,928.0,29.142857142857142,69,3.316622854971658,1.875,0.007217480064257145,4.7676453540217585,0.2025706071368172,56.093838704291194,0.6571428571428571,1.8611111111111112,58.84615384615385,7.0588235294117645,1.7,11.362962962962962,Low
SHOP093,0.009289687350051772,260,1.2682926829268293,0.056582641132133515,3701.1111111111113,0.05532524910697499,574,67.44827586206897,1.0303030303030303,0.6074074074074074,0.7878787878787878,7.078407720144753,0.7703703703703704,2.6315789473684212,0.676056338028169,1012.0,62.095238095238095,132,1.9331959661764222,1.9154929577464788,0.00500261797015514,4.399687371298064,0.06609653654373118,73.99563899980177,2.0952380952380953,1.2195121951219512,102.94736842105263,9.714285714285714,3.4779411764705883,4.890855457227138,High
SHOP004,0.008139058432868874,219,2.7662337662337664,0.06869365317341329,1813.1843575418995,0.16201333295616344,327,131.91666666666666,3.288,1.4528301886792452,1.704,6.511425959780621,4.018867924528302,1.9104477611940298,1.3,1405.0,26.53072625698324,125,2.1245285876561906,4.724137931034483,0.004923570324929278,7.376835373806218,0.1060087240330452,84.93749272494472,0.6983240223463687,1.6623376623376624,70.88059701492537,13.7,1.6763990267639903,9.004115226337449,Low
SHOP101,0.005782027144999937,337,1.7909604519774012,0.03361803134503916,1990.9243697478992,0.07087801608579089,540,72.46315789473684,1.9328063241106719,1.475,1.2529644268774704,6.333026678932843,2.6416666666666666,2.3529411764705883,2.4545454545454546,2001.0,28.92436974789916,253,1.0939165502207215,3.3958333333333335,0.003155978452799594,2.913272496903606,0.07594073152049023,127.80173364854215,1.0630252100840336,0.903954802259887,101.23529411764706,9.588235294117647,1.950920245398773,9.705357142857142,High
SHOP046,0.00815836957768808,154,2.408450704225352,0.05654594086604497,1201.9082840236686,0.03867528974328547,788,106.1,3.627586206896552,0.33490566037735847,1.1793103448275861,7.323976069949379,0.8066037735849056,1.1956521739130435,1.7045454545454546,1366.0,15.695266272189349,145,1.8783584441782766,6.658227848101266,0.004723019254364354,5.4472394881170025,0.12237554366532119,88.34236768090003,0.4289940828402367,1.5492957746478873,57.66304347826087,19.48148148148148,1.2984790874524714,10.810945273631841,
SHOP024,0.01216875250723613,154,2.98,0.10310008992394568,1239.531914893617,0.05584588204213724,397,186.42857142857142,4.186813186813187,0.2976190476190476,1.6373626373626373,5.893125940792775,0.8869047619047619,0.9512195121951219,0.631578947368421,1304.0,16.659574468085108,91,2.6747644188999535,4.233333333333333,0.005717311507056098,11.590645815233131,0.19546058714748035,70.80853475250697,0.3872340425531915,1.56,47.74390243902439,14.11111111111111,1.5170603674540681,13.840277777777779,
SHOP023,0.007121657608209985,195,2.3893129770992365,0.07322524874082574,1569.4542253521126,0.09312341415952839,601,382.375,6.410256410256411,1.423913043478261,2.675213675213675,6.800296406076325,3.402173913043478,2.9012345679012346,0.8765432098765432,1722.0,21.54225352112676,117,2.3866527212607522,7.8125,0.0038470382140442802,17.45239802421925,0.05788752772078792,105.01102859581734,0.4119718309859155,1.7938931297709924,75.53086419753086,28.846153846153847,1.056,6.078828828828828,
SHOP097,0.009134203784542168,308,1.0,0.03841152071840222,2319.3288590604025,0.05711843015918251,428,83.92307692307692,0.8951965065502183,0.935064935064935,0.62882096069869,7.994626282364435,0.935064935064935,3.3968253968253967,0.6185567010309279,1273.0,36.61073825503356,229,1.2895451058001877,1.1581920903954803,0.005270364436497368,4.54316660351143,0.0977359804946012,77.57103825136612,1.5369127516778522,1.4861111111111112,86.58730158730158,6.212121212121212,3.078048780487805,7.5814814814814815,
SHOP044,0.011296395454584086,130,3.122448979591837,0.1296556433518681,2144.1071428571427,0.17373856209150326,212,115.96875,3.8507462686567164,0.98,2.283582089552239,6.181565796779567,3.06,8.294117647058824,1.0,1083.0,33.13392857142857,67,3.7344975411128796,3.5342465753424657,0.005597247490061316,7.819104226705091,0.1447821350762527,69.10766684222408,0.5982142857142857,2.877551020408163,218.2941176470588,9.555555555555555,1.9806201550387597,10.005555555555556,
SHOP030,0.0075100061748461875,429,7.5,0.06797518409540267,1100.051413881748,0.07038138530231958,473,106.01785714285714,4.769230769230769,0.6371681415929203,4.615384615384615,8.369830827067668,4.778761061946903,4.305555555555555,1.3111111111111111,1386.0,15.262210796915166,117,2.6617519060843997,5.9361702127659575,0.00485833630981192,5.561160232354907,0.08739666526551772,89.18957915831665,0.30077120822622105,4.305555555555555,82.45833333333333,13.95,1.2885304659498207,7.794871794871796,
SHOP038,0.011006572490551066,228,2.4166666666666665,0.070788846360462,926.3707165109034,0.08137930368997993,418,92.6304347826087,2.335616438356164,0.6614173228346457,1.3904109589041096,5.807814629713767,1.5984251968503937,1.1688311688311688,1.736842105263158,1246.0,13.274143302180685,146,1.671224964527036,2.939655172413793,0.00580301604077903,5.304322713498854,0.13250219959778783,70.98737179107131,0.45482866043613707,1.0714285714285714,55.33766233766234,7.413043478260869,1.8592375366568914,9.405982905982906,
